user_id,age_group,device_type,input_mode,task_type,error_count,task_completion_time_sec,user_satisfaction_score,needs_assistance_flag
4706,45-60,Smartphone,Touch,Check Balance,3,31,6,1
4707,60+,Smartwatch,Haptic,Check Balance,1,57,2,0
4708,45-60,Feature Phone,Touch,Check Balance,0,85,6,1
4709,60+,Smartwatch,Touch,Check Balance,0,119,8,1
4710,30-45,Feature Phone,Voice,Check Balance,1,55,9,0
4711,45-60,Smartwatch,Touch,Transfer Money,1,76,4,1
4712,18-30,Smartwatch,Touch,Check Balance,2,31,5,0
4713,30-45,Smartphone,Voice,Transfer Money,2,44,8,0
4714,18-30,Smartwatch,Haptic,Transfer Money,1,66,2,1
4715,30-45,Smartphone,Haptic,Transfer Money,3,62,2,1
4716,45-60,Feature Phone,Touch,Transfer Money,2,19,9,0
4717,60+,Feature Phone,Voice,Make Payment,3,43,6,1
4718,30-45,Smartphone,Touch,Make Payment,1,74,9,1
4719,60+,Feature Phone,Touch,Make Payment,0,100,7,1
4720,30-45,Smartwatch,Haptic,Make Payment,1,116,5,1
4721,18-30,Smartphone,Voice,Make Payment,1,12,9,0
4722,18-30,Smartphone,Touch,Check Balance,4,39,9,1
4723,30-45,Smartphone,Haptic,Make Payment,1,67,2,1
4724,60+,Feature Phone,Touch,Check Balance,2,35,8,0
4725,45-60,Feature Phone,Haptic,Check Balance,0,110,8,1
4726,45-60,Smartwatch,Voice,Transfer Money,3,94,2,1
4727,18-30,Smartwatch,Touch,Transfer Money,4,46,7,1
4728,45-60,Smartphone,Voice,Transfer Money,2,92,1,1
4729,18-30,Smartwatch,Haptic,Make Payment,0,119,5,1
4730,45-60,Feature Phone,Voice,Check Balance,3,70,5,1
4731,30-45,Smartwatch,Voice,Make Payment,0,45,5,0
4732,18-30,Feature Phone,Voice,Transfer Money,2,5,2,0
4733,18-30,Smartwatch,Touch,Transfer Money,0,78,3,1
4734,30-45,Feature Phone,Haptic,Check Balance,1,118,6,1
4735,18-30,Feature Phone,Voice,Check Balance,0,91,1,1
4736,45-60,Smartwatch,Touch,Transfer Money,1,37,6,0
4737,45-60,Smartwatch,Haptic,Make Payment,2,112,6,1
4738,18-30,Feature Phone,Haptic,Make Payment,4,41,7,1
4739,45-60,Smartphone,Haptic,Check Balance,1,61,9,1
4740,60+,Smartwatch,Voice,Transfer Money,0,15,9,0
4741,18-30,Feature Phone,Voice,Make Payment,0,88,4,1
4742,30-45,Smartwatch,Voice,Check Balance,0,94,2,1
4743,60+,Smartwatch,Haptic,Check Balance,2,114,5,1
4744,18-30,Smartwatch,Haptic,Check Balance,3,51,1,1
4745,30-45,Smartwatch,Voice,Make Payment,0,70,5,1
4746,45-60,Smartwatch,Voice,Check Balance,0,93,3,1
4747,30-45,Smartphone,Haptic,Make Payment,1,8,7,0
4748,60+,Smartphone,Haptic,Check Balance,4,87,7,1
4749,45-60,Smartphone,Touch,Make Payment,0,81,3,1
4750,18-30,Feature Phone,Touch,Transfer Money,2,87,5,1
4751,45-60,Smartphone,Voice,Make Payment,3,81,9,1
4752,18-30,Smartphone,Haptic,Transfer Money,3,59,4,1
4753,18-30,Feature Phone,Haptic,Check Balance,3,16,2,1
4754,30-45,Smartphone,Touch,Make Payment,2,70,3,1
4755,30-45,Smartwatch,Haptic,Check Balance,3,41,1,1
4756,30-45,Smartphone,Voice,Transfer Money,3,118,5,1
4757,60+,Smartphone,Touch,Check Balance,1,27,9,0
4758,60+,Smartphone,Haptic,Check Balance,3,59,2,1
4759,30-45,Smartwatch,Haptic,Check Balance,1,23,3,0
4760,60+,Smartwatch,Voice,Transfer Money,1,71,3,1
4761,45-60,Smartwatch,Haptic,Transfer Money,1,92,7,1
4762,45-60,Smartwatch,Touch,Make Payment,2,27,7,0
4763,60+,Feature Phone,Touch,Make Payment,0,8,1,0
4764,60+,Smartwatch,Haptic,Make Payment,4,22,3,1
4765,45-60,Smartwatch,Haptic,Make Payment,3,16,1,1
4766,18-30,Smartwatch,Haptic,Check Balance,4,39,9,1
4767,45-60,Smartwatch,Haptic,Transfer Money,0,31,7,0
4768,45-60,Feature Phone,Touch,Transfer Money,1,47,5,0
4769,60+,Smartphone,Voice,Check Balance,1,82,7,1
4770,45-60,Smartphone,Touch,Make Payment,1,99,3,1
4771,60+,Smartwatch,Haptic,Transfer Money,1,71,3,1
4772,60+,Smartwatch,Haptic,Check Balance,3,73,1,1
4773,30-45,Smartwatch,Touch,Check Balance,0,68,5,1
4774,45-60,Smartphone,Touch,Make Payment,0,97,7,1
4775,18-30,Smartphone,Haptic,Make Payment,0,107,3,1
4776,30-45,Smartwatch,Touch,Transfer Money,4,56,5,1
4777,60+,Smartphone,Haptic,Transfer Money,1,21,1,0
4778,60+,Feature Phone,Touch,Make Payment,2,87,7,1
4779,18-30,Smartwatch,Haptic,Transfer Money,0,103,8,1
4780,60+,Smartwatch,Touch,Make Payment,4,37,8,1
4781,45-60,Feature Phone,Haptic,Check Balance,3,76,1,1
4782,30-45,Feature Phone,Voice,Check Balance,1,56,4,0
4783,60+,Smartphone,Voice,Check Balance,4,105,9,1
4784,60+,Feature Phone,Touch,Transfer Money,2,39,2,0
4785,18-30,Smartwatch,Voice,Make Payment,2,24,1,0
4786,45-60,Smartphone,Haptic,Check Balance,3,85,6,1
4787,60+,Feature Phone,Touch,Check Balance,0,49,1,0
4788,18-30,Smartphone,Touch,Transfer Money,0,81,6,1
4789,60+,Smartphone,Haptic,Transfer Money,4,72,1,1
4790,18-30,Smartphone,Haptic,Check Balance,4,54,6,1
4791,18-30,Smartphone,Haptic,Transfer Money,0,62,9,1
4792,45-60,Feature Phone,Touch,Transfer Money,0,34,5,0
4793,60+,Smartwatch,Haptic,Transfer Money,4,74,4,1
4794,45-60,Smartwatch,Voice,Transfer Money,1,6,8,0
4795,18-30,Feature Phone,Touch,Make Payment,2,83,4,1
4796,30-45,Smartwatch,Haptic,Transfer Money,2,38,4,0
4797,60+,Smartphone,Touch,Transfer Money,3,56,9,1
4798,30-45,Smartphone,Voice,Make Payment,2,88,1,1
4799,60+,Smartphone,Voice,Transfer Money,4,20,3,1
4800,45-60,Feature Phone,Haptic,Transfer Money,1,47,4,0
4801,45-60,Smartphone,Touch,Check Balance,4,68,8,1
4802,45-60,Smartphone,Haptic,Check Balance,0,117,1,1
4803,45-60,Feature Phone,Touch,Check Balance,0,97,3,1
4804,45-60,Smartphone,Haptic,Make Payment,2,31,2,0
4805,30-45,Smartphone,Haptic,Transfer Money,1,69,6,1
4806,45-60,Smartwatch,Touch,Make Payment,3,17,9,1
4807,18-30,Feature Phone,Touch,Make Payment,4,44,9,1
4808,18-30,Smartphone,Voice,Transfer Money,3,36,5,1
4809,30-45,Smartphone,Voice,Transfer Money,3,71,3,1
4810,60+,Smartphone,Touch,Check Balance,3,18,8,1
4811,18-30,Smartphone,Voice,Transfer Money,3,62,9,1
4812,60+,Smartwatch,Voice,Make Payment,4,96,9,1
4813,30-45,Smartwatch,Touch,Check Balance,0,50,1,0
4814,60+,Smartwatch,Touch,Make Payment,4,94,5,1
4815,60+,Smartwatch,Touch,Transfer Money,0,89,9,1
4816,60+,Feature Phone,Haptic,Check Balance,0,114,3,1
4817,60+,Smartphone,Touch,Transfer Money,4,119,7,1
4818,30-45,Smartwatch,Touch,Check Balance,4,79,9,1
4819,18-30,Smartphone,Touch,Check Balance,4,95,2,1
4820,45-60,Feature Phone,Voice,Check Balance,0,112,2,1
4821,60+,Smartphone,Touch,Transfer Money,4,63,5,1
4822,18-30,Smartphone,Voice,Check Balance,1,69,8,1
4823,18-30,Smartwatch,Haptic,Check Balance,2,37,5,0
4824,30-45,Smartwatch,Touch,Transfer Money,2,50,8,0
4825,18-30,Feature Phone,Touch,Make Payment,1,86,4,1
4826,30-45,Smartphone,Voice,Transfer Money,2,58,9,0
4827,60+,Smartwatch,Haptic,Transfer Money,0,70,4,1
4828,60+,Smartwatch,Touch,Check Balance,4,8,5,1
4829,45-60,Smartwatch,Haptic,Transfer Money,4,58,7,1
4830,45-60,Feature Phone,Haptic,Transfer Money,4,118,9,1
4831,45-60,Smartphone,Touch,Transfer Money,1,8,5,0
4832,18-30,Smartwatch,Haptic,Check Balance,1,21,7,0
4833,60+,Smartphone,Haptic,Transfer Money,0,116,4,1
4834,30-45,Feature Phone,Touch,Check Balance,1,84,2,1
4835,45-60,Smartphone,Voice,Transfer Money,4,77,2,1
4836,30-45,Smartwatch,Touch,Check Balance,0,94,5,1
4837,30-45,Smartphone,Haptic,Check Balance,0,78,2,1
4838,45-60,Smartphone,Touch,Transfer Money,4,75,2,1
4839,60+,Feature Phone,Voice,Make Payment,3,77,2,1
4840,45-60,Feature Phone,Haptic,Transfer Money,4,59,4,1
4841,30-45,Smartphone,Haptic,Make Payment,0,52,8,0
4842,45-60,Smartphone,Voice,Check Balance,3,95,7,1
4843,30-45,Smartphone,Voice,Make Payment,4,100,5,1
4844,30-45,Feature Phone,Haptic,Make Payment,4,53,7,1
4845,45-60,Feature Phone,Voice,Check Balance,3,27,6,1
4846,18-30,Smartphone,Touch,Make Payment,3,31,8,1
4847,45-60,Feature Phone,Voice,Transfer Money,2,29,8,0
4848,18-30,Smartwatch,Touch,Make Payment,3,97,7,1
4849,30-45,Feature Phone,Haptic,Check Balance,1,28,5,0
4850,30-45,Feature Phone,Haptic,Make Payment,3,84,6,1
4851,18-30,Feature Phone,Haptic,Check Balance,0,84,8,1
4852,30-45,Smartwatch,Haptic,Check Balance,3,96,7,1
4853,18-30,Smartwatch,Haptic,Transfer Money,4,24,5,1
4854,18-30,Smartwatch,Voice,Check Balance,1,57,8,0
4855,30-45,Smartphone,Voice,Make Payment,3,87,4,1
4856,60+,Smartphone,Haptic,Transfer Money,1,78,6,1
4857,18-30,Smartwatch,Voice,Transfer Money,2,30,4,0
4858,45-60,Smartphone,Voice,Make Payment,1,64,5,1
4859,45-60,Smartphone,Haptic,Make Payment,4,6,3,1
4860,30-45,Smartphone,Voice,Transfer Money,2,7,2,0
4861,60+,Smartwatch,Haptic,Check Balance,3,107,1,1
4862,30-45,Feature Phone,Haptic,Transfer Money,1,60,3,0
4863,60+,Smartwatch,Haptic,Transfer Money,2,70,1,1
4864,18-30,Smartwatch,Haptic,Transfer Money,3,29,6,1
4865,18-30,Smartphone,Voice,Check Balance,3,113,2,1
4866,18-30,Smartphone,Voice,Make Payment,1,72,3,1
4867,18-30,Feature Phone,Touch,Make Payment,1,19,8,0
4868,45-60,Feature Phone,Touch,Make Payment,2,86,5,1
4869,45-60,Feature Phone,Haptic,Check Balance,1,11,2,0
4870,30-45,Feature Phone,Touch,Check Balance,3,95,2,1
4871,60+,Smartwatch,Voice,Make Payment,4,86,3,1
4872,18-30,Feature Phone,Voice,Make Payment,2,75,3,1
4873,18-30,Smartwatch,Touch,Make Payment,4,97,8,1
4874,60+,Smartphone,Touch,Make Payment,4,45,5,1
4875,60+,Feature Phone,Voice,Check Balance,3,64,8,1
4876,30-45,Smartphone,Touch,Make Payment,4,48,4,1
4877,60+,Smartphone,Voice,Transfer Money,0,37,9,0
4878,18-30,Smartwatch,Voice,Make Payment,2,70,3,1
4879,18-30,Feature Phone,Touch,Check Balance,3,86,2,1
4880,18-30,Smartwatch,Touch,Transfer Money,1,114,6,1
4881,18-30,Smartphone,Haptic,Transfer Money,3,27,4,1
4882,18-30,Feature Phone,Haptic,Transfer Money,1,68,2,1
4883,30-45,Smartphone,Haptic,Check Balance,3,10,6,1
4884,18-30,Smartphone,Haptic,Make Payment,0,67,4,1
4885,30-45,Feature Phone,Haptic,Check Balance,2,47,4,0
4886,18-30,Feature Phone,Voice,Check Balance,4,29,4,1
4887,45-60,Feature Phone,Touch,Transfer Money,3,87,4,1
4888,45-60,Smartwatch,Voice,Transfer Money,2,12,8,0
4889,45-60,Smartwatch,Haptic,Check Balance,2,41,1,0
4890,45-60,Smartphone,Haptic,Transfer Money,2,94,9,1
4891,30-45,Feature Phone,Touch,Check Balance,2,97,3,1
4892,30-45,Smartphone,Voice,Transfer Money,2,63,5,1
4893,60+,Smartphone,Haptic,Make Payment,4,32,5,1
4894,18-30,Smartphone,Haptic,Make Payment,4,57,4,1
4895,45-60,Smartphone,Haptic,Make Payment,3,75,4,1
4896,30-45,Smartphone,Haptic,Transfer Money,1,59,7,0
4897,18-30,Feature Phone,Voice,Transfer Money,3,40,4,1
4898,18-30,Smartwatch,Voice,Make Payment,2,66,3,1
4899,30-45,Feature Phone,Haptic,Check Balance,1,19,9,0
4900,45-60,Feature Phone,Voice,Check Balance,3,58,4,1
4901,60+,Feature Phone,Haptic,Make Payment,1,65,4,1
4902,18-30,Smartwatch,Touch,Transfer Money,4,101,8,1
4903,60+,Smartwatch,Touch,Check Balance,2,58,7,0
4904,45-60,Smartwatch,Touch,Check Balance,1,73,4,1
4905,45-60,Feature Phone,Voice,Check Balance,0,33,8,0
4906,60+,Smartwatch,Haptic,Transfer Money,2,85,2,1
4907,45-60,Smartphone,Touch,Check Balance,4,113,9,1
4908,18-30,Smartwatch,Touch,Check Balance,4,31,2,1
4909,60+,Feature Phone,Voice,Make Payment,3,85,3,1
4910,45-60,Feature Phone,Voice,Transfer Money,0,119,6,1
4911,60+,Smartphone,Touch,Make Payment,1,72,7,1
4912,18-30,Smartwatch,Haptic,Check Balance,3,117,9,1
4913,45-60,Smartwatch,Haptic,Transfer Money,4,16,8,1
4914,18-30,Smartphone,Haptic,Transfer Money,1,27,6,0
4915,45-60,Feature Phone,Touch,Make Payment,4,54,8,1
4916,30-45,Feature Phone,Voice,Make Payment,4,79,5,1
4917,45-60,Smartwatch,Haptic,Transfer Money,0,104,9,1
4918,60+,Smartwatch,Touch,Transfer Money,2,80,4,1
4919,45-60,Smartwatch,Touch,Make Payment,1,77,1,1
4920,18-30,Smartwatch,Voice,Check Balance,0,92,8,1
4921,18-30,Smartwatch,Haptic,Transfer Money,4,86,5,1
4922,45-60,Feature Phone,Touch,Check Balance,4,31,9,1
4923,60+,Feature Phone,Haptic,Make Payment,0,63,3,1
4924,30-45,Feature Phone,Haptic,Transfer Money,1,13,9,0
4925,60+,Feature Phone,Haptic,Make Payment,4,37,8,1
4926,30-45,Smartphone,Touch,Transfer Money,1,74,6,1
4927,18-30,Feature Phone,Haptic,Transfer Money,0,55,8,0
4928,60+,Smartphone,Voice,Make Payment,4,101,8,1
4929,30-45,Feature Phone,Touch,Make Payment,3,44,7,1
4930,45-60,Smartwatch,Touch,Check Balance,3,10,7,1
4931,18-30,Smartwatch,Haptic,Make Payment,4,8,3,1
4932,45-60,Smartwatch,Haptic,Make Payment,2,7,7,0
4933,18-30,Smartphone,Haptic,Check Balance,4,17,3,1
4934,60+,Feature Phone,Touch,Make Payment,4,30,9,1
4935,60+,Feature Phone,Voice,Check Balance,4,38,5,1
4936,18-30,Smartphone,Voice,Check Balance,0,81,8,1
4937,18-30,Smartphone,Touch,Make Payment,4,57,3,1
4938,18-30,Smartphone,Voice,Check Balance,4,51,3,1
4939,60+,Smartphone,Haptic,Check Balance,0,12,3,0
4940,30-45,Smartphone,Touch,Check Balance,4,80,8,1
4941,45-60,Smartwatch,Voice,Make Payment,3,12,9,1
4942,45-60,Feature Phone,Touch,Make Payment,3,23,7,1
4943,60+,Smartphone,Voice,Check Balance,4,109,1,1
4944,45-60,Smartwatch,Touch,Make Payment,0,78,6,1
4945,18-30,Smartphone,Voice,Transfer Money,4,36,3,1
4946,30-45,Smartwatch,Touch,Check Balance,4,25,1,1
4947,45-60,Smartphone,Touch,Transfer Money,1,68,2,1
4948,30-45,Feature Phone,Touch,Make Payment,2,27,3,0
4949,18-30,Smartphone,Touch,Transfer Money,0,95,7,1
4950,45-60,Smartphone,Touch,Make Payment,2,93,6,1
4951,60+,Feature Phone,Haptic,Make Payment,1,75,2,1
4952,30-45,Feature Phone,Touch,Check Balance,2,46,5,0
4953,18-30,Smartphone,Touch,Transfer Money,4,39,1,1
4954,30-45,Feature Phone,Touch,Check Balance,3,6,3,1
4955,45-60,Feature Phone,Voice,Transfer Money,0,96,1,1
4956,45-60,Smartwatch,Touch,Make Payment,0,75,3,1
4957,60+,Feature Phone,Haptic,Make Payment,4,110,2,1
4958,18-30,Feature Phone,Touch,Check Balance,2,108,4,1
4959,18-30,Smartphone,Voice,Transfer Money,0,80,5,1
4960,60+,Smartphone,Voice,Transfer Money,1,56,3,0
4961,60+,Smartwatch,Touch,Make Payment,1,21,5,0
4962,18-30,Smartphone,Touch,Check Balance,2,90,7,1
4963,30-45,Feature Phone,Touch,Make Payment,1,13,9,0
4964,30-45,Feature Phone,Touch,Make Payment,3,56,8,1
4965,60+,Feature Phone,Voice,Check Balance,4,7,6,1
4966,30-45,Smartphone,Touch,Transfer Money,0,26,9,0
4967,18-30,Feature Phone,Voice,Transfer Money,4,58,8,1
4968,45-60,Feature Phone,Voice,Make Payment,2,40,4,0
4969,45-60,Smartwatch,Haptic,Transfer Money,4,43,2,1
4970,30-45,Smartwatch,Voice,Check Balance,0,22,9,0
4971,60+,Smartwatch,Touch,Transfer Money,0,85,6,1
4972,60+,Smartphone,Touch,Transfer Money,2,31,8,0
4973,60+,Feature Phone,Touch,Make Payment,0,103,8,1
4974,60+,Feature Phone,Touch,Transfer Money,1,100,4,1
4975,60+,Feature Phone,Haptic,Check Balance,4,71,5,1
4976,30-45,Smartwatch,Haptic,Make Payment,3,17,1,1
4977,45-60,Feature Phone,Haptic,Check Balance,3,21,9,1
4978,45-60,Feature Phone,Haptic,Transfer Money,3,65,7,1
4979,30-45,Feature Phone,Voice,Transfer Money,2,22,1,0
4980,60+,Feature Phone,Haptic,Make Payment,3,119,3,1
4981,30-45,Feature Phone,Voice,Check Balance,4,21,9,1
4982,45-60,Smartphone,Touch,Transfer Money,0,60,1,0
4983,18-30,Feature Phone,Voice,Transfer Money,1,52,6,0
4984,30-45,Smartphone,Voice,Make Payment,3,20,5,1
4985,60+,Feature Phone,Haptic,Transfer Money,3,90,4,1
4986,45-60,Smartphone,Touch,Transfer Money,3,29,1,1
4987,45-60,Feature Phone,Touch,Transfer Money,1,69,7,1
4988,45-60,Feature Phone,Haptic,Check Balance,4,31,1,1
4989,45-60,Feature Phone,Voice,Check Balance,3,18,1,1
4990,60+,Feature Phone,Haptic,Check Balance,0,96,2,1
4991,18-30,Smartwatch,Voice,Transfer Money,2,115,9,1
4992,45-60,Feature Phone,Haptic,Make Payment,1,104,1,1
4993,30-45,Smartphone,Haptic,Make Payment,4,111,8,1
4994,18-30,Smartwatch,Touch,Make Payment,0,54,1,0
4995,45-60,Smartwatch,Touch,Check Balance,1,100,1,1
4996,18-30,Feature Phone,Touch,Check Balance,1,33,9,0
4997,30-45,Smartphone,Haptic,Check Balance,2,85,8,1
4998,45-60,Smartphone,Touch,Check Balance,2,32,1,0
4999,30-45,Smartwatch,Touch,Transfer Money,4,109,7,1
5000,60+,Smartphone,Haptic,Make Payment,3,25,8,1
5001,45-60,Feature Phone,Touch,Make Payment,2,28,2,0
5002,45-60,Feature Phone,Voice,Check Balance,4,50,4,1
5003,45-60,Feature Phone,Touch,Make Payment,1,64,2,1
5004,45-60,Feature Phone,Voice,Make Payment,3,103,6,1
5005,60+,Feature Phone,Touch,Check Balance,0,24,5,0
5006,45-60,Smartwatch,Haptic,Check Balance,1,56,5,0
5007,18-30,Feature Phone,Haptic,Check Balance,4,26,8,1
5008,45-60,Feature Phone,Touch,Check Balance,0,72,1,1
5009,60+,Smartwatch,Voice,Transfer Money,1,20,2,0
5010,45-60,Smartwatch,Touch,Make Payment,2,25,1,0
5011,18-30,Smartwatch,Haptic,Transfer Money,4,48,4,1
5012,60+,Smartphone,Touch,Make Payment,0,66,2,1
5013,60+,Smartphone,Haptic,Transfer Money,2,25,7,0
5014,18-30,Feature Phone,Voice,Check Balance,0,108,5,1
5015,18-30,Feature Phone,Voice,Transfer Money,3,109,5,1
5016,18-30,Feature Phone,Haptic,Check Balance,3,15,1,1
5017,18-30,Smartphone,Voice,Check Balance,4,64,2,1
5018,18-30,Feature Phone,Haptic,Transfer Money,0,41,5,0
5019,60+,Feature Phone,Haptic,Make Payment,3,48,7,1
5020,60+,Smartphone,Haptic,Transfer Money,1,26,1,0
5021,45-60,Smartwatch,Touch,Check Balance,1,88,7,1
5022,45-60,Smartphone,Voice,Check Balance,3,70,2,1
5023,30-45,Feature Phone,Touch,Make Payment,3,47,2,1
5024,45-60,Smartphone,Touch,Make Payment,4,79,9,1
5025,45-60,Smartwatch,Voice,Make Payment,4,25,8,1
5026,18-30,Smartwatch,Touch,Check Balance,1,37,4,0
5027,18-30,Smartwatch,Haptic,Transfer Money,2,117,5,1
5028,45-60,Smartwatch,Touch,Make Payment,0,21,9,0
5029,30-45,Smartwatch,Haptic,Check Balance,2,40,4,0
5030,18-30,Smartwatch,Voice,Transfer Money,4,18,8,1
5031,45-60,Feature Phone,Touch,Make Payment,2,41,5,0
5032,45-60,Feature Phone,Voice,Transfer Money,4,35,1,1
5033,60+,Smartphone,Haptic,Transfer Money,2,8,7,0
5034,30-45,Feature Phone,Touch,Check Balance,1,10,3,0
5035,60+,Smartwatch,Haptic,Check Balance,4,54,7,1
5036,30-45,Feature Phone,Haptic,Check Balance,1,89,8,1
5037,18-30,Smartphone,Haptic,Transfer Money,2,81,4,1
5038,30-45,Smartwatch,Voice,Make Payment,3,42,6,1
5039,45-60,Feature Phone,Voice,Make Payment,3,83,7,1
5040,45-60,Feature Phone,Voice,Make Payment,0,9,8,0
5041,30-45,Smartphone,Touch,Check Balance,3,42,3,1
5042,30-45,Smartwatch,Haptic,Make Payment,0,28,7,0
5043,30-45,Smartphone,Voice,Make Payment,2,22,5,0
5044,60+,Smartwatch,Haptic,Check Balance,0,97,7,1
5045,30-45,Smartwatch,Voice,Make Payment,0,36,6,0
5046,18-30,Feature Phone,Haptic,Make Payment,0,75,5,1
5047,60+,Smartphone,Voice,Make Payment,1,98,3,1
5048,60+,Smartphone,Voice,Transfer Money,0,106,2,1
5049,30-45,Smartphone,Voice,Transfer Money,4,94,3,1
5050,18-30,Smartwatch,Voice,Check Balance,2,76,2,1
5051,60+,Smartphone,Haptic,Check Balance,1,93,3,1
5052,45-60,Smartwatch,Voice,Transfer Money,4,34,2,1
5053,60+,Smartphone,Voice,Check Balance,2,92,1,1
5054,30-45,Smartphone,Voice,Check Balance,1,34,9,0
5055,18-30,Feature Phone,Haptic,Make Payment,2,9,5,0
5056,30-45,Smartphone,Voice,Check Balance,3,8,9,1
5057,45-60,Feature Phone,Haptic,Check Balance,2,55,8,0
5058,45-60,Feature Phone,Touch,Make Payment,3,110,7,1
5059,45-60,Smartwatch,Haptic,Make Payment,3,13,6,1
5060,30-45,Smartphone,Touch,Transfer Money,2,59,4,0
5061,60+,Smartphone,Voice,Check Balance,3,37,7,1
5062,30-45,Smartphone,Voice,Make Payment,1,119,7,1
5063,18-30,Feature Phone,Haptic,Check Balance,3,97,1,1
5064,60+,Smartphone,Voice,Check Balance,0,35,9,0
5065,45-60,Smartwatch,Voice,Transfer Money,1,112,4,1
5066,30-45,Smartwatch,Haptic,Transfer Money,1,87,7,1
5067,45-60,Smartphone,Voice,Transfer Money,1,113,9,1
5068,45-60,Feature Phone,Touch,Transfer Money,0,58,2,0
5069,18-30,Smartwatch,Touch,Transfer Money,0,115,8,1
5070,60+,Smartwatch,Voice,Make Payment,0,65,4,1
5071,18-30,Feature Phone,Voice,Transfer Money,0,70,4,1
5072,18-30,Smartwatch,Touch,Make Payment,0,24,3,0
5073,18-30,Feature Phone,Voice,Transfer Money,4,80,4,1
5074,45-60,Smartwatch,Touch,Make Payment,4,118,9,1
5075,18-30,Feature Phone,Haptic,Check Balance,0,89,1,1
5076,18-30,Smartwatch,Touch,Transfer Money,1,65,9,1
5077,60+,Smartphone,Voice,Make Payment,3,99,9,1
5078,60+,Smartwatch,Voice,Transfer Money,3,40,1,1
5079,18-30,Smartwatch,Touch,Make Payment,4,88,9,1
5080,60+,Smartphone,Touch,Make Payment,0,112,6,1
5081,60+,Smartphone,Voice,Transfer Money,2,24,8,0
5082,18-30,Smartphone,Voice,Make Payment,3,49,8,1
5083,45-60,Smartphone,Voice,Check Balance,3,104,8,1
5084,18-30,Feature Phone,Haptic,Transfer Money,1,50,8,0
5085,60+,Feature Phone,Haptic,Check Balance,3,22,1,1
5086,45-60,Smartwatch,Touch,Make Payment,4,74,1,1
5087,30-45,Smartwatch,Touch,Make Payment,0,101,7,1
5088,45-60,Smartwatch,Haptic,Transfer Money,0,78,9,1
5089,60+,Feature Phone,Haptic,Check Balance,3,22,8,1
5090,45-60,Smartwatch,Touch,Check Balance,2,119,5,1
5091,18-30,Smartwatch,Haptic,Transfer Money,4,68,8,1
5092,30-45,Feature Phone,Touch,Check Balance,3,38,9,1
5093,30-45,Smartwatch,Voice,Transfer Money,4,83,7,1
5094,30-45,Feature Phone,Touch,Transfer Money,2,7,3,0
5095,60+,Feature Phone,Haptic,Make Payment,4,76,9,1
5096,60+,Smartphone,Haptic,Make Payment,4,119,5,1
5097,30-45,Smartphone,Haptic,Check Balance,4,15,8,1
5098,45-60,Feature Phone,Touch,Transfer Money,0,50,1,0
5099,30-45,Feature Phone,Haptic,Transfer Money,2,100,1,1
5100,45-60,Smartphone,Touch,Transfer Money,0,116,3,1
5101,45-60,Smartwatch,Voice,Transfer Money,1,46,2,0
5102,60+,Smartwatch,Voice,Make Payment,3,21,5,1
5103,45-60,Smartwatch,Haptic,Check Balance,0,51,9,0
5104,30-45,Feature Phone,Touch,Make Payment,4,34,9,1
5105,60+,Smartphone,Touch,Transfer Money,1,47,8,0
5106,18-30,Smartwatch,Haptic,Check Balance,2,12,5,0
5107,18-30,Smartphone,Touch,Check Balance,2,44,3,0
5108,60+,Smartphone,Haptic,Transfer Money,0,75,6,1
5109,30-45,Feature Phone,Haptic,Transfer Money,4,24,8,1
5110,18-30,Smartwatch,Voice,Make Payment,4,80,6,1
5111,18-30,Smartphone,Haptic,Make Payment,2,89,7,1
5112,45-60,Feature Phone,Touch,Transfer Money,4,32,7,1
5113,45-60,Feature Phone,Haptic,Transfer Money,3,32,7,1
5114,30-45,Feature Phone,Voice,Make Payment,0,63,9,1
5115,60+,Smartwatch,Voice,Check Balance,0,66,9,1
5116,30-45,Smartwatch,Touch,Check Balance,4,84,1,1
5117,60+,Feature Phone,Haptic,Check Balance,2,116,3,1
5118,18-30,Smartwatch,Touch,Make Payment,3,78,5,1
5119,45-60,Smartwatch,Touch,Transfer Money,3,58,4,1
5120,30-45,Smartphone,Haptic,Check Balance,3,90,1,1
5121,30-45,Feature Phone,Voice,Transfer Money,1,11,1,0
5122,60+,Feature Phone,Touch,Make Payment,4,72,4,1
5123,60+,Smartwatch,Touch,Make Payment,3,28,5,1
5124,30-45,Feature Phone,Voice,Transfer Money,4,102,4,1
5125,60+,Feature Phone,Haptic,Transfer Money,2,45,2,0
5126,30-45,Feature Phone,Haptic,Transfer Money,2,115,5,1
5127,30-45,Smartwatch,Haptic,Transfer Money,2,58,3,0
5128,30-45,Smartwatch,Voice,Check Balance,1,18,7,0
5129,18-30,Smartwatch,Touch,Transfer Money,2,48,4,0
5130,60+,Smartphone,Voice,Check Balance,4,53,2,1
5131,45-60,Feature Phone,Touch,Make Payment,0,67,8,1
5132,45-60,Smartphone,Touch,Check Balance,0,85,2,1
5133,60+,Smartwatch,Haptic,Transfer Money,4,49,7,1
5134,30-45,Smartphone,Haptic,Check Balance,0,76,8,1
5135,45-60,Feature Phone,Haptic,Make Payment,3,110,3,1
5136,45-60,Feature Phone,Voice,Transfer Money,0,81,6,1
